STUDENT_ID, PERSON_ID, SEMESTER
94011, 94011, 8
94012, 94012, 11
94013, 94013, 3
94014, 94014, 11
94015, 94015, 10
94016, 94016, 3
94017, 94017, 1
94018, 94018, 10
94019, 94019, 12
94020, 94020, 9
94021, 94021, 11
94022, 94022, 5
94023, 94023, 6
94024, 94024, 9
94025, 94025, 8
94026, 94026, 8
94027, 94027, 10
94028, 94028, 2
94029, 94029, 1
94030, 94030, 3
94031, 94031, 6
94032, 94032, 12
94033, 94033, 11
94034, 94034, 3
94035, 94035, 9
94036, 94036, 6
94037, 94037, 3
94038, 94038, 8
94039, 94039, 12
94040, 94040, 6
94041, 94041, 8
94042, 94042, 8
94043, 94043, 2
94044, 94044, 3
94045, 94045, 11
94046, 94046, 8
94047, 94047, 1
94048, 94048, 7
94049, 94049, 9
94050, 94050, 12
94051, 94051, 8
94052, 94052, 7
94053, 94053, 12
94054, 94054, 10
94055, 94055, 6
94056, 94056, 7
94057, 94057, 3
94058, 94058, 7
94059, 94059, 9
94060, 94060, 4
94061, 94061, 8
94062, 94062, 11
94063, 94063, 6
94064, 94064, 7
94065, 94065, 12
94066, 94066, 2
94067, 94067, 3
94068, 94068, 6
94069, 94069, 1
94070, 94070, 12
94071, 94071, 8
94072, 94072, 10
94073, 94073, 12
94074, 94074, 9
94075, 94075, 2
94076, 94076, 11
94077, 94077, 1
94078, 94078, 1
94079, 94079, 7
94080, 94080, 1
94081, 94081, 1
94082, 94082, 7
94083, 94083, 10
94084, 94084, 8
94085, 94085, 12
94086, 94086, 10
94087, 94087, 10
94088, 94088, 5
94089, 94089, 6
94090, 94090, 10
94091, 94091, 5
94092, 94092, 2
94093, 94093, 6
94094, 94094, 3
94095, 94095, 4
94096, 94096, 12
94097, 94097, 9
94098, 94098, 4
94099, 94099, 6
94100, 94100, 8
94101, 94101, 2
94102, 94102, 9
94103, 94103, 8
94104, 94104, 9
94105, 94105, 9
94106, 94106, 9
94107, 94107, 9
94108, 94108, 10
94109, 94109, 2
94110, 94110, 9
94111, 94111, 1
94112, 94112, 6
94113, 94113, 11
94114, 94114, 5
94115, 94115, 11
94116, 94116, 2
94117, 94117, 5
94118, 94118, 9
94119, 94119, 9
94120, 94120, 1
94121, 94121, 3
94122, 94122, 10
94123, 94123, 1
94124, 94124, 2
94125, 94125, 10
94126, 94126, 1
94127, 94127, 6
94128, 94128, 9
94129, 94129, 1
94130, 94130, 5
94131, 94131, 7
94132, 94132, 1
94133, 94133, 10
94134, 94134, 2
94135, 94135, 6
94136, 94136, 9
94137, 94137, 5
94138, 94138, 4
94139, 94139, 4
94140, 94140, 8
94141, 94141, 6
94142, 94142, 4
94143, 94143, 9
94144, 94144, 2
94145, 94145, 4
94146, 94146, 7
94147, 94147, 5
94148, 94148, 2
94149, 94149, 5
94150, 94150, 7
94151, 94151, 2
94152, 94152, 10
94153, 94153, 6
94154, 94154, 7
94155, 94155, 9
94156, 94156, 2
94157, 94157, 6
94158, 94158, 2
94159, 94159, 4
94160, 94160, 8
94161, 94161, 9
94162, 94162, 4
94163, 94163, 6
94164, 94164, 4
94165, 94165, 4
94166, 94166, 12
94167, 94167, 7
94168, 94168, 10
94169, 94169, 1
94170, 94170, 11
94171, 94171, 11
94172, 94172, 8
94173, 94173, 8
94174, 94174, 10
94175, 94175, 12
94176, 94176, 6
94177, 94177, 5
94178, 94178, 8
94179, 94179, 8
94180, 94180, 7
94181, 94181, 2
94182, 94182, 11
94183, 94183, 2
94184, 94184, 6
94185, 94185, 6
94186, 94186, 3
94187, 94187, 4
94188, 94188, 2
94189, 94189, 8
94190, 94190, 5
94191, 94191, 12
94192, 94192, 2
94193, 94193, 3
94194, 94194, 2
94195, 94195, 2
94196, 94196, 11
94197, 94197, 11
94198, 94198, 10
94199, 94199, 9
94200, 94200, 3
94201, 94201, 5
94202, 94202, 4
94203, 94203, 7
94204, 94204, 11
94205, 94205, 10
94206, 94206, 7
94207, 94207, 8
94208, 94208, 8
94209, 94209, 9
94210, 94210, 3
94211, 94211, 3
94212, 94212, 1
94213, 94213, 3
94214, 94214, 5
94215, 94215, 2
94216, 94216, 3
94217, 94217, 8
94218, 94218, 12
94219, 94219, 6
94220, 94220, 7
94221, 94221, 7
94222, 94222, 3
94223, 94223, 7
94224, 94224, 7
94225, 94225, 7
94226, 94226, 1
94227, 94227, 11
94228, 94228, 1
94229, 94229, 11
94230, 94230, 10
94231, 94231, 2
94232, 94232, 3
94233, 94233, 1
94234, 94234, 1
94235, 94235, 3
94236, 94236, 8
94237, 94237, 1
94238, 94238, 9
94239, 94239, 12
94240, 94240, 8
94241, 94241, 5
94242, 94242, 8
94243, 94243, 6
94244, 94244, 12
94245, 94245, 1
94246, 94246, 2
94247, 94247, 1
94248, 94248, 6
94249, 94249, 10
94250, 94250, 10
94251, 94251, 3
94252, 94252, 4
94253, 94253, 12
94254, 94254, 4
94255, 94255, 11
94256, 94256, 9
94257, 94257, 8
94258, 94258, 10
94259, 94259, 3
94260, 94260, 5
94261, 94261, 7
94262, 94262, 9
94263, 94263, 10
94264, 94264, 8
94265, 94265, 8
94266, 94266, 9
94267, 94267, 5
94268, 94268, 12
94269, 94269, 7
94270, 94270, 7
94271, 94271, 10
94272, 94272, 8
94273, 94273, 12
94274, 94274, 6
94275, 94275, 10
94276, 94276, 10
94277, 94277, 1
94278, 94278, 2
94279, 94279, 7
94280, 94280, 6
94281, 94281, 1
94282, 94282, 5
94283, 94283, 1
94284, 94284, 11
94285, 94285, 10
94286, 94286, 3
94287, 94287, 5
94288, 94288, 11
94289, 94289, 8
94290, 94290, 4
94291, 94291, 10
94292, 94292, 2
94293, 94293, 7
94294, 94294, 5
94295, 94295, 8
94296, 94296, 11
94297, 94297, 1
94298, 94298, 9
94299, 94299, 12
94300, 94300, 11
94301, 94301, 3
94302, 94302, 1
94303, 94303, 1
94304, 94304, 2
94305, 94305, 3
94306, 94306, 10
94307, 94307, 2
94308, 94308, 1
94309, 94309, 9
94310, 94310, 6
94311, 94311, 7
94312, 94312, 4
94313, 94313, 4
94314, 94314, 11
94315, 94315, 7
94316, 94316, 4
94317, 94317, 2
94318, 94318, 3
94319, 94319, 8
94320, 94320, 12
94321, 94321, 2
94322, 94322, 5
94323, 94323, 6
94324, 94324, 4
94325, 94325, 6
94326, 94326, 12
94327, 94327, 11
94328, 94328, 6
94329, 94329, 11
94330, 94330, 2
94331, 94331, 10
94332, 94332, 9
94333, 94333, 2
94334, 94334, 7
94335, 94335, 10
94336, 94336, 3
94337, 94337, 6
94338, 94338, 11
94339, 94339, 1
94340, 94340, 10
94341, 94341, 5
94342, 94342, 10
94343, 94343, 4
94344, 94344, 6
94345, 94345, 10
94346, 94346, 4
94347, 94347, 12
94348, 94348, 7
94349, 94349, 2
94350, 94350, 2
94351, 94351, 5
94352, 94352, 6
94353, 94353, 12
94354, 94354, 1
94355, 94355, 2
94356, 94356, 1
94357, 94357, 6
94358, 94358, 12
94359, 94359, 6
94360, 94360, 6
94361, 94361, 12
94362, 94362, 7
94363, 94363, 5
94364, 94364, 12
94365, 94365, 11
94366, 94366, 2
94367, 94367, 1
94368, 94368, 9
94369, 94369, 2
94370, 94370, 11
94371, 94371, 7
94372, 94372, 6
94373, 94373, 3
94374, 94374, 1
94375, 94375, 10
94376, 94376, 2
94377, 94377, 10
94378, 94378, 1
94379, 94379, 9
94380, 94380, 3
94381, 94381, 4
94382, 94382, 8
94383, 94383, 8
94384, 94384, 11
94385, 94385, 5
94386, 94386, 10
94387, 94387, 12
94388, 94388, 8
94389, 94389, 6
94390, 94390, 3
94391, 94391, 5
94392, 94392, 5
94393, 94393, 11
94394, 94394, 5
94395, 94395, 10
94396, 94396, 9
94397, 94397, 8
94398, 94398, 2
94399, 94399, 10
94400, 94400, 8
94401, 94401, 9
94402, 94402, 5
94403, 94403, 4
94404, 94404, 11
94405, 94405, 10
94406, 94406, 10
94407, 94407, 2
94408, 94408, 5
94409, 94409, 2
94410, 94410, 12
94411, 94411, 8
94412, 94412, 8
94413, 94413, 8
94414, 94414, 3
94415, 94415, 6
94416, 94416, 5
94417, 94417, 7
94418, 94418, 9
94419, 94419, 7
94420, 94420, 5
94421, 94421, 10
94422, 94422, 10
94423, 94423, 4
94424, 94424, 7
94425, 94425, 8
94426, 94426, 8
94427, 94427, 1
94428, 94428, 6
94429, 94429, 3
94430, 94430, 6
94431, 94431, 8
94432, 94432, 10
94433, 94433, 5
94434, 94434, 6
94435, 94435, 9
94436, 94436, 5
94437, 94437, 7
94438, 94438, 5
94439, 94439, 5
94440, 94440, 11
94441, 94441, 5
94442, 94442, 6
94443, 94443, 4
94444, 94444, 8
94445, 94445, 1
94446, 94446, 2
94447, 94447, 7
94448, 94448, 2
94449, 94449, 8
94450, 94450, 5
94451, 94451, 9
94452, 94452, 3
94453, 94453, 5
94454, 94454, 3
94455, 94455, 8
94456, 94456, 11
94457, 94457, 11
94458, 94458, 12
94459, 94459, 8
94460, 94460, 10
94461, 94461, 5
94462, 94462, 6
94463, 94463, 6
94464, 94464, 9
94465, 94465, 6
94466, 94466, 8
94467, 94467, 9
94468, 94468, 1
94469, 94469, 8
94470, 94470, 10
94471, 94471, 9
94472, 94472, 3
94473, 94473, 8
94474, 94474, 2
94475, 94475, 5
94476, 94476, 8
94477, 94477, 12
94478, 94478, 9
94479, 94479, 6
94480, 94480, 9
94481, 94481, 1
94482, 94482, 1
94483, 94483, 9
94484, 94484, 6
94485, 94485, 4
94486, 94486, 9
94487, 94487, 5
94488, 94488, 6
94489, 94489, 8
94490, 94490, 2
94491, 94491, 7
94492, 94492, 4
94493, 94493, 6
94494, 94494, 4
94495, 94495, 5
94496, 94496, 3
94497, 94497, 8
94498, 94498, 3
94499, 94499, 7
94500, 94500, 7
94501, 94501, 2
94502, 94502, 1
94503, 94503, 5
94504, 94504, 10
94505, 94505, 6
94506, 94506, 7
94507, 94507, 2
94508, 94508, 2
94509, 94509, 3
94510, 94510, 8
94511, 94511, 11
94512, 94512, 8
94513, 94513, 7
94514, 94514, 9
94515, 94515, 4
94516, 94516, 8
94517, 94517, 6
94518, 94518, 5
94519, 94519, 3
94520, 94520, 10
94521, 94521, 2
94522, 94522, 12
94523, 94523, 3
94524, 94524, 12
94525, 94525, 3
94526, 94526, 6
94527, 94527, 9
94528, 94528, 10
94529, 94529, 2
94530, 94530, 6
94531, 94531, 5
94532, 94532, 8
94533, 94533, 1
94534, 94534, 6
94535, 94535, 8
94536, 94536, 4
94537, 94537, 1
94538, 94538, 8
94539, 94539, 8
94540, 94540, 3
94541, 94541, 8
94542, 94542, 5
94543, 94543, 5
94544, 94544, 6
94545, 94545, 5
94546, 94546, 1
94547, 94547, 2
94548, 94548, 3
94549, 94549, 3
94550, 94550, 2
94551, 94551, 7
94552, 94552, 1
94553, 94553, 12
94554, 94554, 1
94555, 94555, 10
94556, 94556, 5
94557, 94557, 10
94558, 94558, 5
94559, 94559, 4
94560, 94560, 9
94561, 94561, 5
94562, 94562, 1
94563, 94563, 3
94564, 94564, 8
94565, 94565, 12
94566, 94566, 8
94567, 94567, 3
94568, 94568, 8
94569, 94569, 8
94570, 94570, 6
94571, 94571, 5
94572, 94572, 12
94573, 94573, 2
94574, 94574, 2
94575, 94575, 2
94576, 94576, 9
94577, 94577, 11
94578, 94578, 10
94579, 94579, 9
94580, 94580, 2
94581, 94581, 8
94582, 94582, 12
94583, 94583, 1
94584, 94584, 6
94585, 94585, 11
94586, 94586, 2
94587, 94587, 8
94588, 94588, 5
94589, 94589, 1
94590, 94590, 11
94591, 94591, 3
94592, 94592, 7
94593, 94593, 6
94594, 94594, 9
94595, 94595, 1
94596, 94596, 1
94597, 94597, 10
94598, 94598, 5
94599, 94599, 10
94600, 94600, 5
94601, 94601, 10
94602, 94602, 2
94603, 94603, 5
94604, 94604, 9
94605, 94605, 12
94606, 94606, 11
94607, 94607, 5
94608, 94608, 10
94609, 94609, 10
94610, 94610, 8
94611, 94611, 5
94612, 94612, 12
94613, 94613, 2
94614, 94614, 8
94615, 94615, 3
94616, 94616, 10
94617, 94617, 1
94618, 94618, 6
94619, 94619, 9
94620, 94620, 11
94621, 94621, 4
94622, 94622, 11
94623, 94623, 7
94624, 94624, 8
94625, 94625, 9
94626, 94626, 9
94627, 94627, 10
94628, 94628, 11
94629, 94629, 1
94630, 94630, 10
94631, 94631, 9
94632, 94632, 11
94633, 94633, 8
94634, 94634, 12
94635, 94635, 12
94636, 94636, 11
94637, 94637, 9
94638, 94638, 12
94639, 94639, 5
94640, 94640, 9
94641, 94641, 9
94642, 94642, 2
94643, 94643, 3
94644, 94644, 2
94645, 94645, 8
94646, 94646, 2
94647, 94647, 4
94648, 94648, 12
94649, 94649, 12
94650, 94650, 2
94651, 94651, 1
94652, 94652, 10
94653, 94653, 9
94654, 94654, 10
94655, 94655, 8
94656, 94656, 9
94657, 94657, 10
94658, 94658, 12
94659, 94659, 12
94660, 94660, 11
94661, 94661, 8
94662, 94662, 12
94663, 94663, 10
94664, 94664, 6
94665, 94665, 2
94666, 94666, 4
94667, 94667, 5
94668, 94668, 7
94669, 94669, 1
94670, 94670, 4
94671, 94671, 10
94672, 94672, 7
94673, 94673, 4
94674, 94674, 11
94675, 94675, 6
94676, 94676, 5
94677, 94677, 6
94678, 94678, 11
94679, 94679, 8
94680, 94680, 11
94681, 94681, 6
94682, 94682, 1
94683, 94683, 4
94684, 94684, 4
94685, 94685, 2
94686, 94686, 8
94687, 94687, 7
94688, 94688, 1
94689, 94689, 8
94690, 94690, 3
94691, 94691, 3
94692, 94692, 8
94693, 94693, 8
94694, 94694, 9
94695, 94695, 8
94696, 94696, 10
94697, 94697, 1
94698, 94698, 7
94699, 94699, 10
94700, 94700, 5
94701, 94701, 8
94702, 94702, 11
94703, 94703, 11
94704, 94704, 9
94705, 94705, 5
94706, 94706, 1
94707, 94707, 5
94708, 94708, 9
94709, 94709, 1
94710, 94710, 8
94711, 94711, 7
94712, 94712, 4
94713, 94713, 4
94714, 94714, 10
94715, 94715, 11
94716, 94716, 1
94717, 94717, 1
94718, 94718, 6
94719, 94719, 8
94720, 94720, 8
94721, 94721, 12
94722, 94722, 9
94723, 94723, 12
94724, 94724, 9
94725, 94725, 3
94726, 94726, 10
94727, 94727, 7
94728, 94728, 11
94729, 94729, 1
94730, 94730, 12
94731, 94731, 1
94732, 94732, 10
94733, 94733, 10
94734, 94734, 12
94735, 94735, 9
94736, 94736, 7
94737, 94737, 8
94738, 94738, 10
94739, 94739, 2
94740, 94740, 11
94741, 94741, 12
94742, 94742, 8
94743, 94743, 2
94744, 94744, 10
94745, 94745, 9
94746, 94746, 10
94747, 94747, 8
94748, 94748, 10
94749, 94749, 1
94750, 94750, 5
94751, 94751, 8
94752, 94752, 3
94753, 94753, 8
94754, 94754, 4
94755, 94755, 8
94756, 94756, 1
94757, 94757, 9
94758, 94758, 4
94759, 94759, 3
94760, 94760, 10
94761, 94761, 11
94762, 94762, 5
94763, 94763, 12
94764, 94764, 9
94765, 94765, 4
94766, 94766, 7
94767, 94767, 9
94768, 94768, 3
94769, 94769, 8
94770, 94770, 7
94771, 94771, 3
94772, 94772, 2
94773, 94773, 5
94774, 94774, 8
94775, 94775, 3
94776, 94776, 7
94777, 94777, 9
94778, 94778, 6
94779, 94779, 8
94780, 94780, 2
94781, 94781, 5
94782, 94782, 12
94783, 94783, 4
94784, 94784, 8
94785, 94785, 3
94786, 94786, 4
94787, 94787, 12
94788, 94788, 9
94789, 94789, 2
94790, 94790, 7
94791, 94791, 3
94792, 94792, 10
94793, 94793, 12
94794, 94794, 11
94795, 94795, 4
94796, 94796, 12
94797, 94797, 9
94798, 94798, 8
94799, 94799, 3
94800, 94800, 1
94801, 94801, 9
94802, 94802, 6
94803, 94803, 8
94804, 94804, 9
94805, 94805, 7
94806, 94806, 10
94807, 94807, 8
94808, 94808, 11
94809, 94809, 6
94810, 94810, 7
94811, 94811, 4
94812, 94812, 6
94813, 94813, 8
94814, 94814, 5
94815, 94815, 6
94816, 94816, 9
94817, 94817, 5
94818, 94818, 3
94819, 94819, 7
94820, 94820, 1
94821, 94821, 6
94822, 94822, 8
94823, 94823, 6
94824, 94824, 1
94825, 94825, 3
94826, 94826, 8
94827, 94827, 11
94828, 94828, 2
94829, 94829, 6
94830, 94830, 3
94831, 94831, 4
94832, 94832, 8
94833, 94833, 6
94834, 94834, 8
94835, 94835, 11
94836, 94836, 11
94837, 94837, 7
94838, 94838, 6
94839, 94839, 6
94840, 94840, 9
94841, 94841, 3
94842, 94842, 3
94843, 94843, 8
94844, 94844, 11
94845, 94845, 4
94846, 94846, 7
94847, 94847, 9
94848, 94848, 9
94849, 94849, 8
94850, 94850, 7
94851, 94851, 10
94852, 94852, 11
94853, 94853, 1
94854, 94854, 1
94855, 94855, 10
94856, 94856, 3
94857, 94857, 6
94858, 94858, 6
94859, 94859, 12
94860, 94860, 4
94861, 94861, 10
94862, 94862, 6
94863, 94863, 7
94864, 94864, 5
94865, 94865, 2
94866, 94866, 11
94867, 94867, 12
94868, 94868, 6
94869, 94869, 2
94870, 94870, 2
94871, 94871, 11
94872, 94872, 12
94873, 94873, 3
94874, 94874, 5
94875, 94875, 4
94876, 94876, 10
94877, 94877, 9
94878, 94878, 1
94879, 94879, 12
94880, 94880, 3
94881, 94881, 5
94882, 94882, 4
94883, 94883, 8
94884, 94884, 7
94885, 94885, 12
94886, 94886, 3
94887, 94887, 8
94888, 94888, 10
94889, 94889, 12
94890, 94890, 3
94891, 94891, 5
94892, 94892, 4
94893, 94893, 1
94894, 94894, 3
94895, 94895, 12
94896, 94896, 8
94897, 94897, 9
94898, 94898, 4
94899, 94899, 12
94900, 94900, 10
94901, 94901, 12
94902, 94902, 1
94903, 94903, 2
94904, 94904, 9
94905, 94905, 12
94906, 94906, 12
94907, 94907, 7
94908, 94908, 4
94909, 94909, 3
94910, 94910, 6
94911, 94911, 2
94912, 94912, 1
94913, 94913, 7
94914, 94914, 9
94915, 94915, 2
94916, 94916, 12
94917, 94917, 2
94918, 94918, 2
94919, 94919, 7
94920, 94920, 2
94921, 94921, 1
94922, 94922, 10
94923, 94923, 12
94924, 94924, 2
94925, 94925, 12
94926, 94926, 9
94927, 94927, 12
94928, 94928, 4
94929, 94929, 3
94930, 94930, 1
94931, 94931, 1
94932, 94932, 2
94933, 94933, 11
94934, 94934, 12
94935, 94935, 7
94936, 94936, 3
94937, 94937, 4
94938, 94938, 12
94939, 94939, 7
94940, 94940, 3
94941, 94941, 10
94942, 94942, 9
94943, 94943, 10
94944, 94944, 12
94945, 94945, 9
94946, 94946, 1
94947, 94947, 9
94948, 94948, 1
94949, 94949, 6
94950, 94950, 9
94951, 94951, 1
94952, 94952, 10
94953, 94953, 6
94954, 94954, 10
94955, 94955, 5
94956, 94956, 2
94957, 94957, 11
94958, 94958, 2
94959, 94959, 8
94960, 94960, 8
94961, 94961, 7
94962, 94962, 11
94963, 94963, 8
94964, 94964, 12
94965, 94965, 10
94966, 94966, 9
94967, 94967, 7
94968, 94968, 10
94969, 94969, 6
94970, 94970, 11
94971, 94971, 11
94972, 94972, 11
94973, 94973, 6
94974, 94974, 4
94975, 94975, 9
94976, 94976, 5
94977, 94977, 11
94978, 94978, 10
94979, 94979, 10
94980, 94980, 3
94981, 94981, 6
94982, 94982, 2
94983, 94983, 11
94984, 94984, 8
94985, 94985, 11
94986, 94986, 7
94987, 94987, 7
94988, 94988, 8
94989, 94989, 6
94990, 94990, 3
94991, 94991, 1
94992, 94992, 4
94993, 94993, 9
94994, 94994, 7
94995, 94995, 12
94996, 94996, 2
94997, 94997, 4
94998, 94998, 12
94999, 94999, 3
95000, 95000, 10
95001, 95001, 1
95002, 95002, 6
95003, 95003, 2
95004, 95004, 10
95005, 95005, 1
95006, 95006, 10
95007, 95007, 12
95008, 95008, 10
95009, 95009, 1
95010, 95010, 6
95011, 95011, 2
95012, 95012, 11
95013, 95013, 2
95014, 95014, 9
95015, 95015, 6
95016, 95016, 11
95017, 95017, 2
95018, 95018, 9
95019, 95019, 3
95020, 95020, 9
95021, 95021, 4
95022, 95022, 5
95023, 95023, 11
95024, 95024, 1
95025, 95025, 6
95026, 95026, 3
95027, 95027, 2
95028, 95028, 12
95029, 95029, 6
95030, 95030, 6
95031, 95031, 5
95032, 95032, 7
95033, 95033, 12
95034, 95034, 6
95035, 95035, 5
95036, 95036, 2
95037, 95037, 1
95038, 95038, 11
95039, 95039, 5
95040, 95040, 9
95041, 95041, 3
95042, 95042, 12
95043, 95043, 4
95044, 95044, 2
95045, 95045, 6
95046, 95046, 8
95047, 95047, 4
95048, 95048, 3
95049, 95049, 6
95050, 95050, 8
95051, 95051, 5
95052, 95052, 8
95053, 95053, 4
95054, 95054, 5
95055, 95055, 3
95056, 95056, 5
95057, 95057, 4
95058, 95058, 5
95059, 95059, 3
95060, 95060, 2
95061, 95061, 8
95062, 95062, 2
95063, 95063, 3
95064, 95064, 10
95065, 95065, 2
95066, 95066, 10
95067, 95067, 1
95068, 95068, 5
95069, 95069, 4
95070, 95070, 7
95071, 95071, 11
95072, 95072, 6
95073, 95073, 8
95074, 95074, 7
95075, 95075, 5
95076, 95076, 4
95077, 95077, 11
95078, 95078, 5
95079, 95079, 12
95080, 95080, 7
95081, 95081, 6
95082, 95082, 11
95083, 95083, 5
95084, 95084, 1
95085, 95085, 4
95086, 95086, 1
95087, 95087, 2
95088, 95088, 3
95089, 95089, 5
95090, 95090, 2
95091, 95091, 8
95092, 95092, 9
95093, 95093, 10
95094, 95094, 2
95095, 95095, 8
95096, 95096, 6
95097, 95097, 10
95098, 95098, 11
95099, 95099, 7
95100, 95100, 9
95101, 95101, 9
95102, 95102, 11
95103, 95103, 2
95104, 95104, 2
95105, 95105, 1
95106, 95106, 12
95107, 95107, 1
95108, 95108, 1
95109, 95109, 3
95110, 95110, 12
95111, 95111, 11
95112, 95112, 4
95113, 95113, 6
95114, 95114, 3
95115, 95115, 11
95116, 95116, 5
95117, 95117, 11
95118, 95118, 10
95119, 95119, 6
95120, 95120, 1
95121, 95121, 11
95122, 95122, 4
95123, 95123, 3
95124, 95124, 4
95125, 95125, 5
95126, 95126, 1
95127, 95127, 10
95128, 95128, 2
95129, 95129, 2
95130, 95130, 7
95131, 95131, 11
95132, 95132, 3
95133, 95133, 11
95134, 95134, 7
95135, 95135, 4
95136, 95136, 3
95137, 95137, 4
95138, 95138, 5
95139, 95139, 4
95140, 95140, 6
95141, 95141, 5
95142, 95142, 9
95143, 95143, 9
95144, 95144, 11
95145, 95145, 7
95146, 95146, 2
95147, 95147, 6
95148, 95148, 6
95149, 95149, 7
95150, 95150, 8
95151, 95151, 10
95152, 95152, 3
95153, 95153, 6
95154, 95154, 2
95155, 95155, 12
95156, 95156, 12
95157, 95157, 6
95158, 95158, 12
95159, 95159, 4
95160, 95160, 4
95161, 95161, 9
95162, 95162, 10
95163, 95163, 12
95164, 95164, 4
95165, 95165, 4
95166, 95166, 11
95167, 95167, 10
95168, 95168, 1
95169, 95169, 7
95170, 95170, 5
95171, 95171, 1
95172, 95172, 9
95173, 95173, 2
95174, 95174, 11
95175, 95175, 4
95176, 95176, 10
95177, 95177, 9
95178, 95178, 2
95179, 95179, 3
95180, 95180, 2
95181, 95181, 5
95182, 95182, 8
95183, 95183, 9
95184, 95184, 5
95185, 95185, 1
95186, 95186, 7
95187, 95187, 5
95188, 95188, 3
95189, 95189, 5
95190, 95190, 5
95191, 95191, 1
95192, 95192, 1
95193, 95193, 10
95194, 95194, 6
95195, 95195, 11
95196, 95196, 5
95197, 95197, 1
95198, 95198, 6
95199, 95199, 7
95200, 95200, 8
95201, 95201, 1
95202, 95202, 6
95203, 95203, 2
95204, 95204, 11
95205, 95205, 2
95206, 95206, 10
95207, 95207, 12
95208, 95208, 1
95209, 95209, 5
95210, 95210, 7
95211, 95211, 10
95212, 95212, 8
95213, 95213, 7
95214, 95214, 11
95215, 95215, 5
95216, 95216, 11
95217, 95217, 7
95218, 95218, 9
95219, 95219, 3
95220, 95220, 7
95221, 95221, 12
95222, 95222, 12
95223, 95223, 9
95224, 95224, 9
95225, 95225, 1
95226, 95226, 1
95227, 95227, 3
95228, 95228, 11
95229, 95229, 10
95230, 95230, 2
95231, 95231, 10
95232, 95232, 4
95233, 95233, 2
95234, 95234, 8
95235, 95235, 9
95236, 95236, 12
95237, 95237, 4
95238, 95238, 3
95239, 95239, 5
95240, 95240, 2
95241, 95241, 4
95242, 95242, 12
95243, 95243, 7
95244, 95244, 2
95245, 95245, 11
95246, 95246, 6
95247, 95247, 4
95248, 95248, 10
95249, 95249, 4
95250, 95250, 9
95251, 95251, 3
95252, 95252, 8
95253, 95253, 11
95254, 95254, 8
95255, 95255, 2
95256, 95256, 2
95257, 95257, 5
95258, 95258, 5
95259, 95259, 3
95260, 95260, 8
95261, 95261, 6
95262, 95262, 6
95263, 95263, 5
95264, 95264, 3
95265, 95265, 6
95266, 95266, 1
95267, 95267, 6
95268, 95268, 2
95269, 95269, 4
95270, 95270, 11
95271, 95271, 11
95272, 95272, 12
95273, 95273, 6
95274, 95274, 12
95275, 95275, 11
95276, 95276, 11
95277, 95277, 4
95278, 95278, 12
95279, 95279, 6
95280, 95280, 4
95281, 95281, 11
95282, 95282, 12
95283, 95283, 5
95284, 95284, 11
95285, 95285, 5
95286, 95286, 11
95287, 95287, 3
95288, 95288, 12
95289, 95289, 12
95290, 95290, 9
95291, 95291, 5
95292, 95292, 10
95293, 95293, 1
95294, 95294, 8
95295, 95295, 4
95296, 95296, 9
95297, 95297, 3
95298, 95298, 12
95299, 95299, 7
95300, 95300, 2
95301, 95301, 10
95302, 95302, 7
95303, 95303, 4
95304, 95304, 4
95305, 95305, 9
95306, 95306, 7
95307, 95307, 8
95308, 95308, 3
95309, 95309, 4
95310, 95310, 7
95311, 95311, 6
95312, 95312, 4
95313, 95313, 12
95314, 95314, 2
95315, 95315, 12
95316, 95316, 9
95317, 95317, 5
95318, 95318, 2
95319, 95319, 7
95320, 95320, 8
95321, 95321, 11
95322, 95322, 8
95323, 95323, 11
95324, 95324, 9
95325, 95325, 3
95326, 95326, 2
95327, 95327, 4
95328, 95328, 1
95329, 95329, 6
95330, 95330, 10
95331, 95331, 7
95332, 95332, 11
95333, 95333, 5
95334, 95334, 9
95335, 95335, 4
95336, 95336, 12
95337, 95337, 7
95338, 95338, 7
95339, 95339, 12
95340, 95340, 4
95341, 95341, 1
95342, 95342, 5
95343, 95343, 8
95344, 95344, 11
95345, 95345, 10
95346, 95346, 10
95347, 95347, 5
95348, 95348, 9
95349, 95349, 3
95350, 95350, 5
95351, 95351, 11
95352, 95352, 2
95353, 95353, 4
95354, 95354, 4
95355, 95355, 8
95356, 95356, 4
95357, 95357, 7
95358, 95358, 3
95359, 95359, 9
95360, 95360, 10
95361, 95361, 1
95362, 95362, 8
95363, 95363, 7
95364, 95364, 7
95365, 95365, 2
95366, 95366, 10
95367, 95367, 10
95368, 95368, 11
95369, 95369, 11
95370, 95370, 2
95371, 95371, 8
95372, 95372, 8
95373, 95373, 4
95374, 95374, 3
95375, 95375, 3
95376, 95376, 6
95377, 95377, 9
95378, 95378, 11
95379, 95379, 8
95380, 95380, 8
95381, 95381, 5
95382, 95382, 6
95383, 95383, 7
95384, 95384, 10
95385, 95385, 12
95386, 95386, 5
95387, 95387, 6
95388, 95388, 5
95389, 95389, 6
95390, 95390, 1
95391, 95391, 10
95392, 95392, 1
95393, 95393, 2
95394, 95394, 12
95395, 95395, 7
95396, 95396, 7
95397, 95397, 12
95398, 95398, 12
95399, 95399, 11
95400, 95400, 10
95401, 95401, 2
95402, 95402, 1
95403, 95403, 3
95404, 95404, 8
95405, 95405, 4
95406, 95406, 10
95407, 95407, 12
